benchmark_id,benchmark_name,category,problem_family,primary_metric,implementation_id,library,algorithm,technology,implementation_version,input_status,capability_status,comparison_track,problem_scope,run_status,solution_status,proof_status,termination_reason,status_reason
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,complete_feasible_rate,skjolber_plain,skjolber/3d-bin-container-packing,Plain,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,SOURCE_PENDING,input=SOURCE_INCOMPLETE; capability=ADAPTER_MISSING; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,exact_cp_sat,OR-Tools,strengthened CP-SAT model,C++ core/Python binding,9.15.6755,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit integer model
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,exact_cplex,CPLEX,strengthened MIP model,native commercial/Python binding,22.1.2.0,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=promotional license has a 1000-constraint limit | not a prebuilt 3D packer
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,exact_gurobi,Gurobi,strengthened MIP model,native commercial/Python binding,13.0.3,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=commercial production and redistribution licensing required | not a prebuilt 3D packer
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,C/C++ core/Python binding,6.2.1,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit model
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,go_bp3d,gedex/bp3d,pivot greedy,Go sidecar,0ba3dcda7ab334c19b0979b1cf1fa05e09f33bc7,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=PutItem does not enforce cumulative MaxWeight | no per-item orientation subset
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,Python,75764a2b8a5c8e0a6713a4f672c0a8ff81b1107a,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=fix-point produced overlapping certificates | loadbear is a sort key rather than a hard load-bearing constraint
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,packingsolver_fork_box,PackingSolver fork,box portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=SUPPORTED_NATIVE; known_issues=column_generation returned an empty incumbent on THPACK9-47
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=SUPPORTED_NATIVE; known_issues=stack support is not a general contact/load-flow model
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,packingsolver_upstream_box,PackingSolver upstream,box portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=SUPPORTED_NATIVE; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=SUPPORTED_NATIVE; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison | upstream issues #537 and #539 affect axle repair and degenerate truck geometry
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,py3dbp,py3dbp,pivot greedy,Python,1.1.2,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=no per-item orientation subset or cost objective | quality is strongly input-order sensitive
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,rust_brkga,u-nesting,BRKGA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,rust_extreme_point,u-nesting,ExtremePoint,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=native API accepts one boundary; multi-bin results require a repeated-single-boundary adapter
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,rust_ga,u-nesting,GA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,rust_layer,u-nesting,Layer/BottomLeftFill,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,rust_sa,u-nesting,SA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=intended only for small instances | JVM sidecar integration and cross-process timing require a separate performance track
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,used_length,skjolber_plain,skjolber/3d-bin-container-packing,Plain,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,exact_cp_sat,OR-Tools,strengthened CP-SAT model,C++ core/Python binding,9.15.6755,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit integer model
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,exact_cplex,CPLEX,strengthened MIP model,native commercial/Python binding,22.1.2.0,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=promotional license has a 1000-constraint limit | not a prebuilt 3D packer
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,exact_gurobi,Gurobi,strengthened MIP model,native commercial/Python binding,13.0.3,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=commercial production and redistribution licensing required | not a prebuilt 3D packer
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,C/C++ core/Python binding,6.2.1,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit model
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,go_bp3d,gedex/bp3d,pivot greedy,Go sidecar,0ba3dcda7ab334c19b0979b1cf1fa05e09f33bc7,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=PutItem does not enforce cumulative MaxWeight | no per-item orientation subset
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,Python,75764a2b8a5c8e0a6713a4f672c0a8ff81b1107a,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=fix-point produced overlapping certificates | loadbear is a sort key rather than a hard load-bearing constraint
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,packingsolver_fork_box,PackingSolver fork,box portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=column_generation returned an empty incumbent on THPACK9-47
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=stack support is not a general contact/load-flow model
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,packingsolver_upstream_box,PackingSolver upstream,box portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison | upstream issues #537 and #539 affect axle repair and degenerate truck geometry
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,py3dbp,py3dbp,pivot greedy,Python,1.1.2,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=no per-item orientation subset or cost objective | quality is strongly input-order sensitive
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,rust_brkga,u-nesting,BRKGA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,rust_extreme_point,u-nesting,ExtremePoint,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=native API accepts one boundary; multi-bin results require a repeated-single-boundary adapter
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,rust_ga,u-nesting,GA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,rust_layer,u-nesting,Layer/BottomLeftFill,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,rust_sa,u-nesting,SA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=intended only for small instances | JVM sidecar integration and cross-process timing require a separate performance track
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,pose_compliance,skjolber_plain,skjolber/3d-bin-container-packing,Plain,Java 21 sidecar,c73d52190c029a14e64f1bbdd2ea70452d1eb83d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=JVM sidecar integration and cross-process timing require a separate performance track
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,exact_cp_sat,OR-Tools,strengthened CP-SAT model,C++ core/Python binding,9.15.6755,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit integer model
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,exact_cplex,CPLEX,strengthened MIP model,native commercial/Python binding,22.1.2.0,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=promotional license has a 1000-constraint limit | not a prebuilt 3D packer
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,exact_gurobi,Gurobi,strengthened MIP model,native commercial/Python binding,13.0.3,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=commercial production and redistribution licensing required | not a prebuilt 3D packer
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,C/C++ core/Python binding,6.2.1,VALID,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,ADAPTER_MISSING,capability=ADAPTER_MISSING; known_issues=not a prebuilt 3D packer; every problem family needs an explicit model
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,go_bp3d,gedex/bp3d,pivot greedy,Go sidecar,0ba3dcda7ab334c19b0979b1cf1fa05e09f33bc7,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=PutItem does not enforce cumulative MaxWeight | no per-item orientation subset
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,Python,75764a2b8a5c8e0a6713a4f672c0a8ff81b1107a,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=fix-point produced overlapping certificates | loadbear is a sort key rather than a hard load-bearing constraint
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,packingsolver_fork_box,PackingSolver fork,box portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=column_generation returned an empty incumbent on THPACK9-47
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,C++14 CLI,d953148b8f710c06fa6c410949b7272f9e36327b,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=stack support is not a general contact/load-flow model
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,packingsolver_upstream_box,PackingSolver upstream,box portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,C++14 CLI,367ebfdaad11424ded3696b7dae799a30c1375d0,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=upstream issue #536 breaks variable-sized-bin-packing solution comparison | upstream issues #537 and #539 affect axle repair and degenerate truck geometry
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,py3dbp,py3dbp,pivot greedy,Python,1.1.2,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=no per-item orientation subset or cost objective | quality is strongly input-order sensitive
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,rust_brkga,u-nesting,BRKGA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,rust_extreme_point,u-nesting,ExtremePoint,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=native API accepts one boundary; multi-bin results require a repeated-single-boundary adapter
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,rust_ga,u-nesting,GA,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates | seed and time limit were not wired to the effective runner
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,hard_compliance,rust_layer,u-nesting,Layer/BottomLeftFill,Rust CLI/PyO3 candidate,8cde85b029e4ade663185dacb93fd74440af170d,VALID,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,NOT_RUN,NOT_APPLICABLE,NOT_APPLICABLE,PLANNED,capability=PROJECTION_ONLY; known_issues=shared layer decoder produced out-of-bounds certificates
